Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,Model,EoS,EoL,In Scope?,Site Name,Street Address 1,Street Address 2,City,State,Zip,Latitude,Longitude,PhysicalAddressCounty,Call Group,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
ALEUWSW0101,99.77.148.226,Router,Active,Cisco,CGS-2520-24TC,QOC7938Z7HG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2066d:22h:7m:0s,Jan-23-26 02:14:54,Jan-23-26 02:14:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,EUTAW EBTS,521 COUNTY ROAD 170,,EUTAW,AL,35462-3907,32.8675,-87.908,Greene,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0
ALVERSW0101,99.77.148.234,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1249d:6h:7m:0s,Jan-23-26 01:02:38,Jan-23-26 01:02:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VER,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,VERNON EBTS,1061 ABERDEEN ROAD,,VERNON,AL,35592-5613,33.7655,-88.1213,Lamar,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALNATSW0101,99.77.148.242,Router,Active,Cisco,CGS-2520-24TC,QOC7935Z73Z,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2025d:21h:32m:0s,Jan-23-26 02:08:47,Jan-23-26 02:08:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,NATURAL BRIDGE EBTS,4820 COUNTY ROAD 9,,LYNN,AL,355790000,34.033817,-87.61336,Winston,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALCURSW0101,99.77.148.254,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7DS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2134d:23h:26m:0s,Jan-23-26 01:11:40,Jan-23-26 01:11:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUR,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,CURRY EBTS,25 SMITH LAKE DAM,,JASPER,AL,355040000,33.96418,-87.20946,Walker,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0
ALGEISW0101,99.77.148.30,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z3G3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1403d:23h:3m:0s,Jan-23-26 02:02:23,Jan-23-26 02:02:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEI,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,GEIGER EBTS,11 AL HWY 116,,EMELLE,AL,354590000,32.80808,-88.29316,Sumter,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0
ALPLGSW0101,99.77.148.34,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7EM,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1234d:3h:8m:0s,Jan-23-26 01:05:19,Jan-23-26 01:05:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLG,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Plant Gorgas,460 GORGAS RD,,PARRISH,AL,35580-5715,33.645483,-87.198293,Walker,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0
ALWSPSW0101,99.77.148.58,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z3W8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1092d:7h:38m:0s,Jan-23-26 01:08:48,Jan-23-26 01:08:48,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Windham Springs,13935 GOODWATER RD,,NORTHPORT,AL,35475-5335,33.480142,-87.38948,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALHANSW0101,99.77.148.6,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z3W8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2058d:22h:28m:0s,Jan-23-26 01:15:48,Jan-23-26 01:15:48,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,HARMON EBTS,831 WRECKLESS ROAD,,CENTERVILLE,AL,350420000,33.035525,-87.264297,Bibb,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALYDLSW0101,99.77.148.66,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z3PD,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2145d:4h:5m:0s,Jan-23-26 02:14:52,Jan-23-26 02:14:52,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Delmar EBTS,1401 COUNTY ROAD 13,,HALEYVILLE,AL,35565-6359,34.1749,-87.5821,Winston,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALFRSSW0101,99.77.148.74,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7QK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2184d:15h:51m:0s,Jan-23-26 02:14:42,Jan-23-26 02:14:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,FOSTERS EBTS,13201 SAND ROAD,,FOSTER,AL,354630000,33.105675,-87.70035,Tuscaloosa,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0
ALSRESW0101,99.77.148.82,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7E3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2028d:21h:34m:0s,Jan-23-26 01:06:54,Jan-23-26 01:06:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRE,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,South Reform EBTS,103 21ST AVENUE SOUTH WEST,,REFORM,AL,35481-2409,33.3555,-88.017,Pickens,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0
ALBRDSW0101,99.77.148.90,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7D7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,684d:1h:30m:0s,Jan-23-26 01:13:04,Jan-23-26 01:13:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,BROOKWOOD EBTS,12079 CHERRY CREST DRIVE,,BROOKWOOD,AL,35444-3726,33.2535,-87.3255,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALDRCSW0101,99.77.148.94,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7Q5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1649d:19h:5m:0s,Jan-23-26 02:15:13,Jan-23-26 02:15:13,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Tuscaloosa DCH EBTS,1104 6TH AVENUE EAST,,TUSCALOOSA,AL,35401-3207,33.20355,-87.530736,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALVACSW0101,99.77.149.33,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1259d:0h:59m:0s,Jan-23-26 01:11:57,Jan-23-26 01:11:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,WEST VANCE EBTS,10326 EVERGREEN CHRUCH ROAD,,VANCE,AL,354900000,33.18183,-87.2878,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALYWFSW0101,99.77.149.14,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1562d:3h:58m:0s,Jan-23-26 02:13:51,Jan-23-26 02:13:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YWF,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Winfield EBTS/Microwave Site,2224 COUNTY HIGHWAY 135,,WINFIELD,AL,355630000,33.937174,-87.875202,Marion,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALPGCSW0101,99.77.149.18,Router,Active,Cisco,CGS-2520-24TC,QOC7957Z7EQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1869d:20h:37m:0s,Jan-23-26 02:14:40,Jan-23-26 02:14:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Greene County Steam Plant,801 STEAM PLANT ROAD,,FORKLAND,AL,367400000,32.601413,-87.779592,Greene,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0
ALPHISW0101,99.77.149.2,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KX,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,116d:16h:57m:0s,Jan-23-26 02:13:01,Jan-23-26 02:13:01,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,PHIL CAMPBELL EBTS,745 BROAD STREET,,PHIL CAMPBELL,AL,355810000,34.318694,-87.699144,Franklin,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALWDGSW0104,99.77.149.22,Router,Active,Cisco,CGS-2520-24TC,QOC7937Z7K3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2008d:20h:36m:0s,Jan-23-26 02:13:45,Jan-23-26 02:13:45,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDG,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Tuscaloosa 4th St Complex,2200 4TH ST,BIN # Southern LINC - Tuscaloosa (W) 4th Street,TUSCALOOSA,AL,35401-1037,33.211951,-87.566641,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0
ALRUSSW0101,99.77.149.6,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z58S,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1548d:1h:19m:0s,Jan-23-26 01:00:32,Jan-23-26 01:00:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,RUSSELLVILLE EBTS,818 FRANKLIN STREET NORTH EAST,,RUSSELLVILLE,AL,35653-2556,34.5011,-87.7191,Franklin,FO-AL-JASPER,APC,False,,2027-01-31,336.0
ALSCTSW0101,99.77.150.133,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1003d:20h:4m:0s,Jan-23-26 01:24:25,Jan-23-26 01:24:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Scottsboro EBTS,660 MELODY MOUNTAIN DRIVE,,SCOTTSBORO,AL,357690000,34.68402,-86.02835,Jackson,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0
ALBOESW0101,99.77.150.122,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1051d:21h:54m:0s,Jan-23-26 01:21:39,Jan-23-26 01:21:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOE,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Boeing Plant EBTS,3418 HIGHWAY 20 BUILDING 7,,DECATUR,AL,35601-8904,34.6167,-87.0664,Morgan,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALHLBSW0101,99.77.150.126,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z387,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,801d:22h:6m:0s,Jan-23-26 01:05:16,Jan-23-26 01:05:16,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Hillsboro EBTS,15307 COUNTY ROAD 400,,HILLSBORO,AL,35643-4110,34.6572,-87.1585,Lawrence,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALCTLSW0101,99.77.150.130,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38M,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1052d:23h:0m:0s,Jan-23-26 02:03:44,Jan-23-26 02:03:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Courtland EBTS,6935 HIGHWAY 20,,COURTLAND,AL,356180000,34.6884,-87.3312,Lawrence,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALLGHSW0101,99.77.150.134,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z33Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1208d:1h:51m:0s,Jan-23-26 01:18:07,Jan-23-26 01:18:07,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LGH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Leighton EBTS,8458 OLD HIGHWAY 20,,LEIGHTON,AL,35646-3633,34.69854,-87.53275,Colbert,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALHTLSW0101,99.77.150.138,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38K,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,118d:22h:38m:0s,Jan-23-26 02:17:09,Jan-23-26 02:17:09,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,North Huntsville EBTS,9005 MEMORIAL PARKWAY SOUTH WEST,,HUNTSVILLE,AL,35802-3026,34.8067,-86.5794,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALAMTSW0101,99.77.150.142,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z388,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1282d:0h:5m:0s,Jan-23-26 01:05:44,Jan-23-26 01:05:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Amsouth Center EBTS,200 CLINTON AVENUE WEST,,HUNTSVILLE,AL,35801-4918,34.73072,-86.5876,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALHPTSW0101,99.77.150.158,Router,Active,Cisco,CGS-2520-24TC,QOC3779Z878,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1188d:20h:10m:0s,Jan-23-26 02:18:03,Jan-23-26 02:18:03,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Hampton Cove EBTS,7260 HIGHWAY 431 SOUTH,,OWENS CROSS ROAD,AL,357630000,34.64115,-86.47145,Madison,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0
ALHAPSW0101,99.77.150.166,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1292d:1h:35m:0s,Jan-23-26 01:19:29,Jan-23-26 01:19:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Huntsville Airport EBTS,351 Dunlop Blvd SW,,Huntsville,AL,35824-1110,34.6687,-86.7355,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALRDSSW0101,99.77.150.170,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1229d:3h:10m:0s,Jan-23-26 02:18:00,Jan-23-26 02:18:00,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Redstone EBTS,3680 REDSTONE ARSENAL,,HUNTSVILLE,AL,358980000,34.667,-86.6432,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALFTPSW0101,99.77.150.182,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z33Y,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,66d:20h:15m:26s,Jan-23-26 01:05:23,Jan-23-26 01:05:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Fort Payne EBTS,1210-H TOWER DRIVE,,FORT PAYNE,AL,359670000,34.44298,-85.70158,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0
ALLEBSW0101,99.77.150.190,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z389,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,66d:21h:7m:17s,Jan-23-26 01:12:17,Jan-23-26 01:12:17,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Lebanon,510 COUNTY ROAD 209,,COLLINSVILLE,AL,359610000,34.36289,-85.8281,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0
ALCVESW0101,99.77.150.194,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1358d:23h:20m:0s,Jan-23-26 02:16:47,Jan-23-26 02:16:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVE,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Collinsville EBTS,12901 CR 51,,COLLINSVILLE,AL,359610000,34.28118,-85.87759,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0
ALMYVSW0101,99.77.150.2,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3L3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1333d:0h:22m:0s,Jan-23-26 01:19:06,Jan-23-26 01:19:06,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYV,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Maysville EBTS,744 RYLAND PIKE ROAD,,HUNTSVILLE,AL,358110000,34.76848,-86.4651,Madison,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0
ALEGNSW0101,99.77.150.22,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1382d:0h:19m:0s,Jan-23-26 01:19:53,Jan-23-26 01:19:53,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Elgin EBTS,135 COUNTY ROAD 577,,ROGERSVILLE,AL,35652-5836,34.8462,-87.3991,Lauderdale,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALKILSW0101,99.77.150.26,Router,Active,Cisco,CGS-2520-24TC,QOC3779Z87K,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1102d:21h:34m:0s,Jan-23-26 01:15:55,Jan-23-26 01:15:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Killen EBTS,927 SCHOOL HOUSE LANE,,KILLEN,AL,35645-9053,34.8662,-87.53051,Lauderdale,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALNFLSW0101,99.77.150.30,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1076d:21h:50m:0s,Jan-23-26 01:17:50,Jan-23-26 01:17:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,North Florence EBTS,3128 HOUGH ROAD,,FLORENCE,AL,35630-6902,34.8358,-87.6248,Lauderdale,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALMSHSW0101,99.77.150.38,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z33W,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1206d:21h:51m:0s,Jan-23-26 02:17:55,Jan-23-26 02:17:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Muscle Shoals EBTS,4468 ELLEDGE LANE,,TUSCUMBIA,AL,356610000,34.71552,-87.65253,Colbert,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0
ALHLLSW0101,99.77.150.42,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3PB,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1355d:0h:57m:0s,Jan-23-26 01:22:25,Jan-23-26 01:22:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Hartselle EBTS,165 LANDO CAIN ROAD,,HARTSELLE,AL,35640-8135,34.444155,-86.898033,Morgan,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALLACSW0101,99.77.150.46,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NT,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1208d:16h:49m:0s,Jan-23-26 02:15:50,Jan-23-26 02:15:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Lacon EBTS,281 BELL SPRINGS ROAD,,FALKVILLE,AL,35622-6412,34.31874,-86.90775,Morgan,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
ALCULSW0101,99.77.150.50,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38Z,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1283d:20h:59m:0s,Jan-23-26 01:20:35,Jan-23-26 01:20:35,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Cullman EBTS,1096 COUNTY ROAD 1170,,CULLMAN,AL,350570000,34.182638,-86.879781,Cullman,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0
