Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
ALBUHSW0101,99.77.148.202,Router,Active,Cisco,CGS-2520-24TC,QOC7935Z788,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1017d:22h:7m:0s,Jan-23-26 02:13:59,Jan-23-26 02:13:59,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUH,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.279586,-87.799725,Tuscaloosa,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALTUASW0101,99.77.148.206,Router,Active,Cisco,CGS-2520-24TC,QOC7985Z7CQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1898d:22h:20m:0s,Jan-23-26 02:13:38,Jan-23-26 02:13:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUA,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.15747,-87.58544,Tuscaloosa,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALDEWSW0101,99.77.148.214,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z79K,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1401d:20h:43m:0s,Jan-23-26 02:10:30,Jan-23-26 02:10:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEW,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.44097,-87.98612,Marengo,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALDEMSW0101,99.77.148.218,Router,Active,Cisco,CGS-2520-24TC,QOC7985Z7CR,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1869d:20h:26m:0s,Jan-23-26 01:11:32,Jan-23-26 01:11:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEM,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.5048,-87.8274,Marengo,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALWJASW0101,99.77.148.22,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z8P7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1201d:1h:50m:0s,Jan-23-26 02:14:34,Jan-23-26 02:14:34,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WJA,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.7979,-87.3068,Walker,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALKNOSW0101,99.77.148.222,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2073d:23h:33m:0s,Jan-23-26 02:12:52,Jan-23-26 02:12:52,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KNO,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.9934,-87.7913,Greene,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALEUWSW0101,99.77.148.226,Router,Active,Cisco,CGS-2520-24TC,QOC7938Z7HG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2066d:22h:7m:0s,Jan-23-26 02:14:54,Jan-23-26 02:14:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUW,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.8675,-87.908,Greene,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALVERSW0101,99.77.148.234,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1249d:6h:7m:0s,Jan-23-26 01:02:38,Jan-23-26 01:02:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VER,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.7655,-88.1213,Lamar,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALNATSW0101,99.77.148.242,Router,Active,Cisco,CGS-2520-24TC,QOC7935Z73Z,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2025d:21h:32m:0s,Jan-23-26 02:08:47,Jan-23-26 02:08:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.033817,-87.61336,Winston,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALCURSW0101,99.77.148.254,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7DS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2134d:23h:26m:0s,Jan-23-26 01:11:40,Jan-23-26 01:11:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUR,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.96418,-87.20946,Walker,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALGEISW0101,99.77.148.30,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z3G3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1403d:23h:3m:0s,Jan-23-26 02:02:23,Jan-23-26 02:02:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEI,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.80808,-88.29316,Sumter,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPLGSW0101,99.77.148.34,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7EM,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1234d:3h:8m:0s,Jan-23-26 01:05:19,Jan-23-26 01:05:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLG,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.645483,-87.198293,Walker,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALWSPSW0101,99.77.148.58,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z3W8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1092d:7h:38m:0s,Jan-23-26 01:08:48,Jan-23-26 01:08:48,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.480142,-87.38948,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHANSW0101,99.77.148.6,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z3W8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2058d:22h:28m:0s,Jan-23-26 01:15:48,Jan-23-26 01:15:48,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAN,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.035525,-87.264297,Bibb,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYDLSW0101,99.77.148.66,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z3PD,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2145d:4h:5m:0s,Jan-23-26 02:14:52,Jan-23-26 02:14:52,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDL,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.1749,-87.5821,Winston,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALFRSSW0101,99.77.148.74,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7QK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2184d:15h:51m:0s,Jan-23-26 02:14:42,Jan-23-26 02:14:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRS,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.105675,-87.70035,Tuscaloosa,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALSRESW0101,99.77.148.82,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7E3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2028d:21h:34m:0s,Jan-23-26 01:06:54,Jan-23-26 01:06:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRE,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.3555,-88.017,Pickens,FO-AL-FAYETTE,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALBRDSW0101,99.77.148.90,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7D7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,684d:1h:30m:0s,Jan-23-26 01:13:04,Jan-23-26 01:13:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.2535,-87.3255,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALDRCSW0101,99.77.148.94,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7Q5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1649d:19h:5m:0s,Jan-23-26 02:15:13,Jan-23-26 02:15:13,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRC,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.20355,-87.530736,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALVACSW0101,99.77.149.33,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1259d:0h:59m:0s,Jan-23-26 01:11:57,Jan-23-26 01:11:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAC,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.18183,-87.2878,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYWFSW0101,99.77.149.14,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1562d:3h:58m:0s,Jan-23-26 02:13:51,Jan-23-26 02:13:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YWF,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.937174,-87.875202,Marion,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPGCSW0101,99.77.149.18,Router,Active,Cisco,CGS-2520-24TC,QOC7957Z7EQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1869d:20h:37m:0s,Jan-23-26 02:14:40,Jan-23-26 02:14:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGC,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.601413,-87.779592,Greene,FO-AL-DEMOPOLIS,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPHISW0101,99.77.149.2,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KX,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,116d:16h:57m:0s,Jan-23-26 02:13:01,Jan-23-26 02:13:01,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.318694,-87.699144,Franklin,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALWDGSW0104,99.77.149.22,Router,Active,Cisco,CGS-2520-24TC,QOC7937Z7K3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2008d:20h:36m:0s,Jan-23-26 02:13:45,Jan-23-26 02:13:45,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDG,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.211951,-87.566641,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALRUSSW0101,99.77.149.6,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z58S,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1548d:1h:19m:0s,Jan-23-26 01:00:32,Jan-23-26 01:00:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUS,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.5011,-87.7191,Franklin,FO-AL-JASPER,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALSCTSW0101,99.77.150.133,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1003d:20h:4m:0s,Jan-23-26 01:24:25,Jan-23-26 01:24:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.68402,-86.02835,Jackson,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALBOESW0101,99.77.150.122,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1051d:21h:54m:0s,Jan-23-26 01:21:39,Jan-23-26 01:21:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOE,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.6167,-87.0664,Morgan,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHLBSW0101,99.77.150.126,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z387,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,801d:22h:6m:0s,Jan-23-26 01:05:16,Jan-23-26 01:05:16,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLB,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.6572,-87.1585,Lawrence,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALCTLSW0101,99.77.150.130,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38M,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1052d:23h:0m:0s,Jan-23-26 02:03:44,Jan-23-26 02:03:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTL,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.6884,-87.3312,Lawrence,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALLGHSW0101,99.77.150.134,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z33Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1208d:1h:51m:0s,Jan-23-26 01:18:07,Jan-23-26 01:18:07,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LGH,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.69854,-87.53275,Colbert,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHTLSW0101,99.77.150.138,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38K,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,118d:22h:38m:0s,Jan-23-26 02:17:09,Jan-23-26 02:17:09,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTL,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.8067,-86.5794,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALAMTSW0101,99.77.150.142,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z388,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1282d:0h:5m:0s,Jan-23-26 01:05:44,Jan-23-26 01:05:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.73072,-86.5876,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHPTSW0101,99.77.150.158,Router,Active,Cisco,CGS-2520-24TC,QOC3779Z878,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1188d:20h:10m:0s,Jan-23-26 02:18:03,Jan-23-26 02:18:03,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HPT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.64115,-86.47145,Madison,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHAPSW0101,99.77.150.166,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1292d:1h:35m:0s,Jan-23-26 01:19:29,Jan-23-26 01:19:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.6687,-86.7355,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALRDSSW0101,99.77.150.170,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3NW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1229d:3h:10m:0s,Jan-23-26 02:18:00,Jan-23-26 02:18:00,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDS,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.667,-86.6432,Madison,FO-AL-BIRMINGHAM NORTH,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALFTPSW0101,99.77.150.182,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z33Y,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,66d:20h:15m:26s,Jan-23-26 01:05:23,Jan-23-26 01:05:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.44298,-85.70158,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALLEBSW0101,99.77.150.190,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z389,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,66d:21h:7m:17s,Jan-23-26 01:12:17,Jan-23-26 01:12:17,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEB,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.36289,-85.8281,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALCVESW0101,99.77.150.194,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1358d:23h:20m:0s,Jan-23-26 02:16:47,Jan-23-26 02:16:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVE,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.28118,-85.87759,DeKalb,FO-AL-GADSDEN,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALMYVSW0101,99.77.150.2,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3L3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1333d:0h:22m:0s,Jan-23-26 01:19:06,Jan-23-26 01:19:06,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYV,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.76848,-86.4651,Madison,FO-AL-ALBERTVILLE,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALEGNSW0101,99.77.150.22,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1382d:0h:19m:0s,Jan-23-26 01:19:53,Jan-23-26 01:19:53,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGN,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,34.8462,-87.3991,Lauderdale,FO-AL-JASPER,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
